SITE_ID1,CELL_NAME1,RatBandShort1,SITE_ID2,CELL_NAME,RatBandShort2,HO Execution Successes [#]
B1SVE,JB1SVE3,L18,B4POL,JB4POL2,L18,7
B1SVE,JB1SVE3,L18,B4POL,JB4POL3,L18,472
B1SVE,JB1SVE3,L18,B4PRI,TB4PRI1,L08,91
B1SVE,JB1SVE3,L18,B4PRI,JB4PRI1,L18,2348
B1SVE,JB1SVE3,L18,B4PRI,JB4PRI2,L18,267
B1SVE,JB1SVE3,L18,B4PUP,TB4PUP1,L08,179
B1SVE,JB1SVE3,L18,B4PUP,JB4PUP1,L18,140
B1SVE,JB1SVE3,L18,B4PUP,JB4PUP2,L18,1030
B1SVE,JB1SVE3,L18,B4PUP,JB4PUP3,L18,23
B1SVE,JB1SVE3,L18,B4RTV,TB4RTV1,L08,126
B1SVE,JB1SVE3,L18,B4RTV,JB4RTV1,L18,1330
B1SVE,JB1SVE3,L18,B4STG,TB4STG1,L08,1836
B1SVE,JB1SVE3,L18,B4STG,TB4STG2,L08,96
B1SVE,JB1SVE3,L18,B4STG,TB4STG3,L08,1377
B1SVE,JB1SVE3,L18,B4STG,VB4STG1,L09,1446
B1SVE,JB1SVE3,L18,B4STG,VB4STG2,L09,47
B1SVE,JB1SVE3,L18,B4STG,VB4STG3,L09,910
B1SVE,JB1SVE3,L18,B4STG,JB4STG1,L18,21233
B1SVE,JB1SVE3,L18,B4STG,JB4STG2,L18,13276
B1SVE,JB1SVE3,L18,B4STG,JB4STG3,L18,1707
B1SVE,JB1SVE3,L18,B4VET,TB4VET2,L08,69
B1SVE,JB1SVE3,L18,B4VET,JB4VET2,L18,2339
B1SVE,JB1SVE3,L18,B4VLJ,TB4VLJ1,L08,0
B1SVE,JB1SVE3,L18,B4VLJ,JB4VLJ3,L18,0
B1TCA,TB1TCA1,L08,B1TCA,JB1TCA1,L18,20342
B1TCA,TB1TCA1,L08,B2EUR,TB2EUR1,L08,464
B1TCA,JB1TCA1,L18,B1MCU,JB1MCU2,L18,348
B1TCA,JB1TCA1,L18,B1TCA,TB1TCA1,L08,1146
B1TCA,JB1TCA1,L18,B2EUR,JB2EUR1,L18,842
B1TCB,TB1TCB1,L08,B2EUR,TB2EUR1,L08,982
B1TCB,TB1TCB1,L08,B2KAR,TB2KAR2,L08,840
B1TCB,JB1TCB1,L18,B1MCU,JB1MCU2,L18,1786
B1TCB,JB1TCB1,L18,B1TCB,TB1TCB1,L08,3920
B1TCB,JB1TCB1,L18,B2EUR,JB2EUR1,L18,1074
B1TCB,JB1TCB1,L18,B2KAR,JB2KAR2,L18,1638
B1TCC,TB1TCC1,L08,B2EUR,TB2EUR1,L08,43
B1TCC,TB1TCC1,L08,B2KAR,TB2KAR2,L08,464
B1TCC,JB1TCC1,L18,B1MCU,JB1MCU2,L18,426
B1TCC,JB1TCC1,L18,B1TCC,TB1TCC1,L08,2096
B1TCC,JB1TCC1,L18,B2KAR,JB2KAR2,L18,1397
B1TCC,JB1TCC1,L18,B2PRS,JB2PRS3,L18,267
B1TCV,TB1TCV1,L08,B2EUR,TB2EUR1,L08,1255
B1TCV,TB1TCV1,L08,B2KAR,TB2KAR2,L08,649
B1TCV,JB1TCV1,L18,B1MCU,JB1MCU2,L18,540
B1TCV,JB1TCV1,L18,B1TCV,TB1TCV1,L08,3293
B1TCV,JB1TCV1,L18,B2EUR,JB2EUR1,L18,1080
B1TCV,JB1TCV1,L18,B2KAR,JB2KAR2,L18,1430
B1TCV,JB1TCV1,L18,B2KAR,JB2KAR3,L18,244
B1TOW,JB1TOW1,L18,B2PRS,TB2PRS3,L08,382
B1TOW,JB1TOW2,L18,B1MCU,JB1MCU2,L18,909
B1TOW,JB1TOW2,L18,B1TOW,JB1TOW1,L18,2352
B1TOW,JB1TOW2,L18,B2EUD,JB2EUD1,L18,1744
B1TOW,JB1TOW2,L18,B2EUD,JB2EUD2,L18,489
B1TOW,JB1TOW2,L18,B2PRS,TB2PRS3,L08,891
B1TOW,JB1TOW2,L18,B2PRS,VB2PRS3,L09,308
B1TOW,JB1TOW2,L18,B2PRS,JB2PRS3,L18,2482
B1TOW,JB1TOW2,L18,B2ZWS,TB2ZWS2,L08,131
B1VYD,TB1VYD1,L08,B1RYB,TB1RYB3,L08,89
B1VYD,TB1VYD1,L08,B1VYD,JB1VYD1,L18,13311
B1VYD,TB1VYD1,L08,B1VYS,TB1VYS2,L08,3228
B1VYD,TB1VYD1,L08,B1ZIZ,TB1ZIZ2,L08,1234
B1VYD,JB1VYD1,L18,B1VYD,TB1VYD1,L08,2596
B1VYD,JB1VYD1,L18,B1VYS,JB1VYS2,L18,2603
B1VYD,JB1VYD1,L18,B1ZIZ,JB1ZIZ2,L18,776
B1VYS,TB1VYS2,L08,B1NSV,TB1NSV2,L08,11450
B1VYS,TB1VYS2,L08,B1PAL,TB1PAL2,L08,1724
B1VYS,TB1VYS2,L08,B1RYB,TB1RYB1,L08,7
B1VYS,TB1VYS2,L08,B1RYB,TB1RYB3,L08,3920
B1VYS,TB1VYS2,L08,B1VYD,TB1VYD1,L08,3077
B1VYS,TB1VYS2,L08,B1VYS,SB1VYS2,L07,5959
B1VYS,TB1VYS2,L08,B1VYS,JB1VYS2,L18,17317
B1VYS,TB1VYS2,L08,B1ZIZ,TB1ZIZ1,L08,81
B1VYS,TB1VYS2,L08,B1ZIZ,TB1ZIZ2,L08,14709
B1VYS,TB1VYS2,L08,B1ZIZ,VB1ZIZ2,L09,342
B1VYS,TB1VYS2,L08,B1ZIZ,JB1ZIZ2,L18,456
B1VYS,TB1VYS2,L08,B1ZUC,TB1ZUC1,L08,173
B1VYS,TB1VYS2,L08,B5LEN,TB5LEN3,L08,0
B1VYS,TB1VYS2,L08,B5PEC,TB5PEC1,L08,57
B1VYS,VB1VYS2,L09,B1NSV,VB1NSV2,L09,7961
B1VYS,VB1VYS2,L09,B1PAL,VB1PAL2,L09,740
B1VYS,VB1VYS2,L09,B1RYB,VB1RYB3,L09,2163
B1VYS,VB1VYS2,L09,B1VYD,TB1VYD1,L08,1546
B1VYS,VB1VYS2,L09,B1VYD,JB1VYD1,L18,1066
B1VYS,VB1VYS2,L09,B1VYS,TB1VYS2,L08,3901
B1VYS,VB1VYS2,L09,B1VYS,JB1VYS2,L18,12624
B1VYS,VB1VYS2,L09,B1ZIZ,TB1ZIZ2,L08,396
B1VYS,VB1VYS2,L09,B1ZIZ,VB1ZIZ2,L09,9523
B1VYS,VB1VYS2,L09,B5EIN,VB5EIN3,L09,51
B1VYS,JB1VYS2,L18,B1KUP,JB1KUP3,L18,503
B1VYS,JB1VYS2,L18,B1NSV,JB1NSV2,L18,53552
B1VYS,JB1VYS2,L18,B1PAL,JB1PAL2,L18,2230
B1VYS,JB1VYS2,L18,B1RYB,JB1RYB1,L18,5
B1VYS,JB1VYS2,L18,B1RYB,JB1RYB3,L18,6365
B1VYS,JB1VYS2,L18,B1VYD,TB1VYD1,L08,214
B1VYS,JB1VYS2,L18,B1VYD,JB1VYD1,L18,2688
B1VYS,JB1VYS2,L18,B1VYS,SB1VYS2,L07,4074
B1VYS,JB1VYS2,L18,B1VYS,TB1VYS2,L08,3792
B1VYS,JB1VYS2,L18,B1ZIZ,TB1ZIZ2,L08,396
B1VYS,JB1VYS2,L18,B1ZIZ,VB1ZIZ2,L09,315
B1VYS,JB1VYS2,L18,B1ZIZ,JB1ZIZ2,L18,103027
B1VYS,JB1VYS2,L18,B5HAL,JB5HAL1,L18,1292
B1VYS,JB1VYS2,L18,B5VRA,JB5VRA1,L18,844
B1ZID,TB1ZID1,L08,B1HLA,TB1HLA3,L08,75
B1ZID,TB1ZID1,L08,B1HON,TB1HON2,L08,1561
B1ZID,TB1ZID1,L08,B1HON,TB1HON3,L08,4161
B1ZID,TB1ZID1,L08,B1HUN,TB1HUN3,L08,1300
B1ZID,TB1ZID1,L08,B1KON,TB1KON1,L08,32843
B1ZID,TB1ZID1,L08,B1KON,TB1KON2,L08,11524
B1ZID,TB1ZID1,L08,B1KON,TB1KON3,L08,3186
B1ZID,TB1ZID1,L08,B1KON,VB1KON2,L09,102
B1ZID,TB1ZID1,L08,B1MIC,TB1MIC1,L08,6451
B1ZID,TB1ZID1,L08,B1MIC,TB1MIC3,L08,1710
B1ZID,TB1ZID1,L08,B1PAL,TB1PAL1,L08,783
B1ZID,TB1ZID1,L08,B1PAL,TB1PAL3,L08,3127
B1ZID,TB1ZID1,L08,B1PAR,TB1PAR2,L08,2115
B1ZID,TB1ZID1,L08,B1PLR,TB1PLR3,L08,86
B1ZID,TB1ZID1,L08,B1PRA,TB1PRA1,L08,106
B1ZID,TB1ZID1,L08,B1RDL,TB1RDL3,L08,117
B1ZID,TB1ZID1,L08,B1STE,TB1STE1,L08,664
B1ZID,TB1ZID1,L08,B1STO,TB1STO1,L08,75
B1ZID,TB1ZID1,L08,B1SUL,TB1SUL1,L08,190
B1ZID,TB1ZID1,L08,B1SUL,TB1SUL2,L08,451
B1ZID,TB1ZID1,L08,B1SUL,TB1SUL3,L08,838
B1ZID,TB1ZID1,L08,B1SVE,TB1SVE1,L08,217
B1ZID,TB1ZID1,L08,B1ZID,SB1ZID1,L07,24468
B1ZID,TB1ZID1,L08,B1ZID,TB1ZID2,L08,33339
B1ZID,TB1ZID1,L08,B1ZID,TB1ZID3,L08,6051
B1ZID,TB1ZID1,L08,B1ZID,VB1ZID2,L09,66
B1ZID,TB1ZID1,L08,B1ZID,VB1ZID3,L09,80
B1ZID,TB1ZID1,L08,B1ZID,JB1ZID2,L18,26
B1ZID,TB1ZID1,L08,B1ZID,JB1ZID3,L18,45
B1ZID,TB1ZID1,L08,B2EUR,TB2EUR1,L08,77
B1ZID,TB1ZID1,L08,B3DER,TB3DER2,L08,31
B1ZID,TB1ZID1,L08,B3JES,TB3JES2,L08,83
B1ZID,TB1ZID2,L08,B1CAG,TB1CAG2,L08,26
B1ZID,TB1ZID2,L08,B1DUN,TB1DUN3,L08,197
B1ZID,TB1ZID2,L08,B1HLA,TB1HLA2,L08,1969
B1ZID,TB1ZID2,L08,B1HLA,TB1HLA3,L08,3209
B1ZID,TB1ZID2,L08,B1HON,TB1HON2,L08,153
B1ZID,TB1ZID2,L08,B1HUN,TB1HUN3,L08,6372
B1ZID,TB1ZID2,L08,B1KON,TB1KON1,L08,71
B1ZID,TB1ZID2,L08,B1KON,TB1KON2,L08,1382
B1ZID,TB1ZID2,L08,B1KUP,TB1KUP3,L08,1308
B1ZID,TB1ZID2,L08,B1MIC,TB1MIC1,L08,13499
B1ZID,TB1ZID2,L08,B1MIC,TB1MIC2,L08,10000
B1ZID,TB1ZID2,L08,B1MIC,TB1MIC3,L08,26954
B1ZID,TB1ZID2,L08,B1MIC,VB1MIC1,L09,340
B1ZID,TB1ZID2,L08,B1NSV,TB1NSV2,L08,2533
B1ZID,TB1ZID2,L08,B1RYB,TB1RYB1,L08,1614
B1ZID,TB1ZID2,L08,B1RYB,TB1RYB2,L08,1100
B1ZID,TB1ZID2,L08,B1RYB,TB1RYB3,L08,2962
B1ZID,TB1ZID2,L08,B1ZID,SB1ZID2,L07,14436
B1ZID,TB1ZID2,L08,B1ZID,TB1ZID1,L08,44074
B1ZID,TB1ZID2,L08,B1ZID,TB1ZID3,L08,782
B1ZID,TB1ZID2,L08,B1ZID,VB1ZID1,L09,119
B1ZID,TB1ZID2,L08,B1ZID,VB1ZID3,L09,9
B1ZID,TB1ZID2,L08,B1ZID,JB1ZID1,L18,213
B1ZID,TB1ZID2,L08,B1ZID,JB1ZID3,L18,7
B1ZID,TB1ZID2,L08,B2PRS,TB2PRS2,L08,24
B1ZID,TB1ZID2,L08,B5EIN,TB5EIN3,L08,1028
B1ZID,TB1ZID3,L08,B1BUI,TB1BUI1,L08,212
B1ZID,TB1ZID3,L08,B1HLA,TB1HLA3,L08,753
B1ZID,TB1ZID3,L08,B1HON,TB1HON2,L08,62
B1ZID,TB1ZID3,L08,B1KON,TB1KON2,L08,11373
B1ZID,TB1ZID3,L08,B1KON,TB1KON3,L08,241
B1ZID,TB1ZID3,L08,B1KON,VB1KON2,L09,240
B1ZID,TB1ZID3,L08,B1MED,JB1MED3,L18,0
B1ZID,TB1ZID3,L08,B1MIC,TB1MIC3,L08,3245
B1ZID,TB1ZID3,L08,B1PAL,TB1PAL1,L08,5227
B1ZID,TB1ZID3,L08,B1PAL,TB1PAL3,L08,3627
B1ZID,TB1ZID3,L08,B1PAR,TB1PAR2,L08,1415
B1ZID,TB1ZID3,L08,B1PRM,TB1PRM3,L08,1080
B1ZID,TB1ZID3,L08,B1RYB,TB1RYB1,L08,35
B1ZID,TB1ZID3,L08,B1RYB,TB1RYB3,L08,274
B1ZID,TB1ZID3,L08,B1SUL,TB1SUL2,L08,2344
B1ZID,TB1ZID3,L08,B1SUL,TB1SUL3,L08,599
B1ZID,TB1ZID3,L08,B1SUL,JB1SUL2,L18,163
B1ZID,TB1ZID3,L08,B1ZID,SB1ZID3,L07,15241
B1ZID,TB1ZID3,L08,B1ZID,TB1ZID1,L08,11560
B1ZID,TB1ZID3,L08,B1ZID,TB1ZID2,L08,859
B1ZID,TB1ZID3,L08,B1ZID,VB1ZID1,L09,131
B1ZID,TB1ZID3,L08,B1ZID,VB1ZID2,L09,33
B1ZID,TB1ZID3,L08,B1ZID,JB1ZID1,L18,14
B1ZID,TB1ZID3,L08,B1ZID,JB1ZID2,L18,15
B1ZID,TB1ZID3,L08,B1ZIZ,TB1ZIZ3,L08,8070
B1ZID,TB1ZID3,L08,B2EUD,TB2EUD3,L08,34
B1ZID,TB1ZID3,L08,B5KLO,TB5KLO3,L08,160
B1ZID,VB1ZID1,L09,B1HON,VB1HON2,L09,747
B1ZID,VB1ZID1,L09,B1HON,VB1HON3,L09,3143
B1ZID,VB1ZID1,L09,B1HUN,VB1HUN3,L09,990
B1ZID,VB1ZID1,L09,B1KON,TB1KON2,L08,492
B1ZID,VB1ZID1,L09,B1KON,VB1KON1,L09,32224
B1ZID,VB1ZID1,L09,B1KON,VB1KON2,L09,8563
B1ZID,VB1ZID1,L09,B1KON,VB1KON3,L09,718
B1ZID,VB1ZID1,L09,B1MIC,VB1MIC1,L09,4545
B1ZID,VB1ZID1,L09,B1MIC,VB1MIC3,L09,2470
B1ZID,VB1ZID1,L09,B1PAL,VB1PAL3,L09,970
B1ZID,VB1ZID1,L09,B1PAR,TB1PAR2,L08,374
B1ZID,VB1ZID1,L09,B1SUL,VB1SUL1,L09,344
B1ZID,VB1ZID1,L09,B1SUL,VB1SUL2,L09,239
B1ZID,VB1ZID1,L09,B1SUL,VB1SUL3,L09,409
B1ZID,VB1ZID1,L09,B1ZID,SB1ZID2,L07,39009
B1ZID,VB1ZID1,L09,B1ZID,SB1ZID3,L07,6551
B1ZID,VB1ZID1,L09,B1ZID,TB1ZID1,L08,5437
B1ZID,VB1ZID1,L09,B1ZID,TB1ZID2,L08,306
B1ZID,VB1ZID1,L09,B1ZID,TB1ZID3,L08,276
B1ZID,VB1ZID1,L09,B1ZID,JB1ZID2,L18,114
B1ZID,VB1ZID1,L09,B1ZID,JB1ZID3,L18,85
B1ZID,VB1ZID2,L09,B1CAG,TB1CAG1,L08,56
B1ZID,VB1ZID2,L09,B1CAG,TB1CAG2,L08,803
B1ZID,VB1ZID2,L09,B1CAG,JB1CAG2,L18,697
B1ZID,VB1ZID2,L09,B1HLA,TB1HLA3,L08,90
B1ZID,VB1ZID2,L09,B1HLA,VB1HLA2,L09,1360
B1ZID,VB1ZID2,L09,B1HLA,VB1HLA3,L09,3235
B1ZID,VB1ZID2,L09,B1HON,VB1HON2,L09,8
B1ZID,VB1ZID2,L09,B1HUN,VB1HUN3,L09,5035
B1ZID,VB1ZID2,L09,B1KON,VB1KON1,L09,34
B1ZID,VB1ZID2,L09,B1KON,VB1KON2,L09,1979
B1ZID,VB1ZID2,L09,B1MIC,TB1MIC1,L08,688
B1ZID,VB1ZID2,L09,B1MIC,TB1MIC2,L08,1213
B1ZID,VB1ZID2,L09,B1MIC,TB1MIC3,L08,481
B1ZID,VB1ZID2,L09,B1MIC,VB1MIC1,L09,8606
B1ZID,VB1ZID2,L09,B1MIC,VB1MIC2,L09,4118
B1ZID,VB1ZID2,L09,B1MIC,VB1MIC3,L09,28493
B1ZID,VB1ZID2,L09,B1PRM,VB1PRM3,L09,466
B1ZID,VB1ZID2,L09,B1RYB,VB1RYB1,L09,1678
B1ZID,VB1ZID2,L09,B1RYB,VB1RYB2,L09,271
B1ZID,VB1ZID2,L09,B1RYB,VB1RYB3,L09,2742
B1ZID,VB1ZID2,L09,B1ZID,SB1ZID1,L07,44029
B1ZID,VB1ZID2,L09,B1ZID,SB1ZID3,L07,1030
B1ZID,VB1ZID2,L09,B1ZID,TB1ZID1,L08,171
B1ZID,VB1ZID2,L09,B1ZID,TB1ZID2,L08,6432
B1ZID,VB1ZID2,L09,B1ZID,TB1ZID3,L08,75
B1ZID,VB1ZID2,L09,B1ZID,JB1ZID1,L18,291
B1ZID,VB1ZID2,L09,B1ZID,JB1ZID3,L18,9
B1ZID,VB1ZID2,L09,B2EUR,VB2EUR2,L09,19
B1ZID,VB1ZID3,L09,B1HLA,VB1HLA3,L09,133
B1ZID,VB1ZID3,L09,B1HUN,VB1HUN1,L09,137
B1ZID,VB1ZID3,L09,B1KON,TB1KON2,L08,966
B1ZID,VB1ZID3,L09,B1KON,VB1KON2,L09,11847
B1ZID,VB1ZID3,L09,B1MED,VB1MED3,L09,1915
B1ZID,VB1ZID3,L09,B1MED,JB1MED3,L18,143
B1ZID,VB1ZID3,L09,B1MIC,VB1MIC1,L09,355
B1ZID,VB1ZID3,L09,B1MIC,VB1MIC3,L09,6139
B1ZID,VB1ZID3,L09,B1PAL,TB1PAL1,L08,541
B1ZID,VB1ZID3,L09,B1PAL,TB1PAL3,L08,191
B1ZID,VB1ZID3,L09,B1PAL,VB1PAL1,L09,3144
B1ZID,VB1ZID3,L09,B1PAL,VB1PAL3,L09,2653
B1ZID,VB1ZID3,L09,B1PAR,TB1PAR2,L08,316
B1ZID,VB1ZID3,L09,B1PAR,JB1PAR2,L18,265
B1ZID,VB1ZID3,L09,B1PRM,VB1PRM3,L09,1164
B1ZID,VB1ZID3,L09,B1SPI,VB1SPI3,L09,286
B1ZID,VB1ZID3,L09,B1SUL,VB1SUL2,L09,749
B1ZID,VB1ZID3,L09,B1SUL,VB1SUL3,L09,1382
B1ZID,VB1ZID3,L09,B1SUL,JB1SUL2,L18,389
B1ZID,VB1ZID3,L09,B1ZID,SB1ZID1,L07,8753
B1ZID,VB1ZID3,L09,B1ZID,SB1ZID2,L07,1013
B1ZID,VB1ZID3,L09,B1ZID,TB1ZID1,L08,236
B1ZID,VB1ZID3,L09,B1ZID,TB1ZID2,L08,20
B1ZID,VB1ZID3,L09,B1ZID,TB1ZID3,L08,9534
B1ZID,VB1ZID3,L09,B1ZID,JB1ZID1,L18,24
B1ZID,VB1ZID3,L09,B1ZID,JB1ZID2,L18,8
B1ZID,VB1ZID3,L09,B1ZIZ,TB1ZIZ3,L08,390
B1ZID,VB1ZID3,L09,B1ZIZ,VB1ZIZ3,L09,2370
B1ZID,VB1ZID3,L09,B2EUR,VB2EUR3,L09,21
B1ZID,JB1ZID1,L18,B1HON,JB1HON2,L18,11006
B1ZID,JB1ZID1,L18,B1HON,JB1HON3,L18,36800
B1ZID,JB1ZID1,L18,B1HUN,TB1HUN3,L08,77
B1ZID,JB1ZID1,L18,B1HUN,JB1HUN3,L18,4174
B1ZID,JB1ZID1,L18,B1KON,TB1KON2,L08,578
B1ZID,JB1ZID1,L18,B1KON,VB1KON2,L09,560
B1ZID,JB1ZID1,L18,B1KON,VB1KON3,L09,39
B1ZID,JB1ZID1,L18,B1KON,JB1KON1,L18,129593
B1ZID,JB1ZID1,L18,B1KON,JB1KON2,L18,19013
B1ZID,JB1ZID1,L18,B1KON,JB1KON3,L18,4420
B1ZID,JB1ZID1,L18,B1KUP,JB1KUP1,L18,31
B1ZID,JB1ZID1,L18,B1LEH,JB1LEH1,L18,96
B1ZID,JB1ZID1,L18,B1LEH,JB1LEH3,L18,1291
B1ZID,JB1ZID1,L18,B1MCU,JB1MCU1,L18,651
B1ZID,JB1ZID1,L18,B1MCU,JB1MCU2,L18,6
B1ZID,JB1ZID1,L18,B1MCU,JB1MCU3,L18,63
B1ZID,JB1ZID1,L18,B1MIC,VB1MIC1,L09,96
B1ZID,JB1ZID1,L18,B1MIC,JB1MIC1,L18,4025
B1ZID,JB1ZID1,L18,B1MIC,JB1MIC3,L18,2854
B1ZID,JB1ZID1,L18,B1OBC,JB1OBC3,L18,98
B1ZID,JB1ZID1,L18,B1PAL,TB1PAL1,L08,55
B1ZID,JB1ZID1,L18,B1PAL,JB1PAL1,L18,9278
B1ZID,JB1ZID1,L18,B1PAL,JB1PAL3,L18,796
B1ZID,JB1ZID1,L18,B1PLR,JB1PLR3,L18,24
B1ZID,JB1ZID1,L18,B1PRA,JB1PRA1,L18,105
B1ZID,JB1ZID1,L18,B1PRM,JB1PRM3,L18,494
B1ZID,JB1ZID1,L18,B1PRV,JB1PRV2,L18,29
B1ZID,JB1ZID1,L18,B1RDL,JB1RDL2,L18,237
B1ZID,JB1ZID1,L18,B1RDL,JB1RDL3,L18,77
B1ZID,JB1ZID1,L18,B1RYB,JB1RYB3,L18,1566
B1ZID,JB1ZID1,L18,B1STE,TB1STE2,L08,19
B1ZID,JB1ZID1,L18,B1STE,TB1STE3,L08,18
B1ZID,JB1ZID1,L18,B1STE,JB1STE1,L18,467
B1ZID,JB1ZID1,L18,B1STE,JB1STE3,L18,626
B1ZID,JB1ZID1,L18,B1STO,JB1STO1,L18,283
B1ZID,JB1ZID1,L18,B1SUL,JB1SUL1,L18,2076
B1ZID,JB1ZID1,L18,B1SUL,JB1SUL2,L18,2589
B1ZID,JB1ZID1,L18,B1SUL,JB1SUL3,L18,1101
B1ZID,JB1ZID1,L18,B1SVE,JB1SVE1,L18,2558
B1ZID,JB1ZID1,L18,B1ZID,SB1ZID1,L07,9634
B1ZID,JB1ZID1,L18,B1ZID,TB1ZID1,L08,7507
B1ZID,JB1ZID1,L18,B1ZID,TB1ZID2,L08,849
B1ZID,JB1ZID1,L18,B1ZID,TB1ZID3,L08,169
B1ZID,JB1ZID1,L18,B1ZID,VB1ZID2,L09,763
B1ZID,JB1ZID1,L18,B1ZID,VB1ZID3,L09,172
B1ZID,JB1ZID1,L18,B3DER,JB3DER2,L18,34
B1ZID,JB1ZID2,L18,B1CAG,TB1CAG1,L08,32
B1ZID,JB1ZID2,L18,B1CAG,TB1CAG2,L08,119
B1ZID,JB1ZID2,L18,B1CAG,JB1CAG1,L18,271
B1ZID,JB1ZID2,L18,B1CAG,JB1CAG2,L18,179
B1ZID,JB1ZID2,L18,B1DUN,JB1DUN3,L18,1998
B1ZID,JB1ZID2,L18,B1HLA,TB1HLA3,L08,95
B1ZID,JB1ZID2,L18,B1HLA,VB1HLA3,L09,50
B1ZID,JB1ZID2,L18,B1HLA,JB1HLA1,L18,731
B1ZID,JB1ZID2,L18,B1HLA,JB1HLA2,L18,2500
B1ZID,JB1ZID2,L18,B1HLA,JB1HLA3,L18,4143
B1ZID,JB1ZID2,L18,B1HON,JB1HON1,L18,72
B1ZID,JB1ZID2,L18,B1HON,JB1HON2,L18,1425
B1ZID,JB1ZID2,L18,B1HUN,TB1HUN2,L08,18
B1ZID,JB1ZID2,L18,B1HUN,TB1HUN3,L08,22
B1ZID,JB1ZID2,L18,B1HUN,JB1HUN2,L18,233
B1ZID,JB1ZID2,L18,B1HUN,JB1HUN3,L18,19143
B1ZID,JB1ZID2,L18,B1KON,JB1KON1,L18,16
B1ZID,JB1ZID2,L18,B1KON,JB1KON2,L18,7699
B1ZID,JB1ZID2,L18,B1KUP,JB1KUP1,L18,1121
B1ZID,JB1ZID2,L18,B1KUP,JB1KUP2,L18,229
B1ZID,JB1ZID2,L18,B1KUP,JB1KUP3,L18,9103
B1ZID,JB1ZID2,L18,B1MCU,JB1MCU3,L18,1605
B1ZID,JB1ZID2,L18,B1MED,TB1MED2,L08,1
B1ZID,JB1ZID2,L18,B1MED,JB1MED3,L18,524
B1ZID,JB1ZID2,L18,B1MIC,TB1MIC1,L08,2120
B1ZID,JB1ZID2,L18,B1MIC,TB1MIC2,L08,1285
B1ZID,JB1ZID2,L18,B1MIC,TB1MIC3,L08,4206
B1ZID,JB1ZID2,L18,B1MIC,VB1MIC1,L09,1870
B1ZID,JB1ZID2,L18,B1MIC,VB1MIC2,L09,723
B1ZID,JB1ZID2,L18,B1MIC,VB1MIC3,L09,4325
B1ZID,JB1ZID2,L18,B1MIC,JB1MIC1,L18,6728
B1ZID,JB1ZID2,L18,B1MIC,JB1MIC2,L18,4179
B1ZID,JB1ZID2,L18,B1MIC,JB1MIC3,L18,36319
B1ZID,JB1ZID2,L18,B1NSV,JB1NSV2,L18,644
B1ZID,JB1ZID2,L18,B1OBC,JB1OBC2,L18,249
B1ZID,JB1ZID2,L18,B1PAL,JB1PAL1,L18,108
B1ZID,JB1ZID2,L18,B1PAL,JB1PAL2,L18,4890
B1ZID,JB1ZID2,L18,B1PAO,JB1PAO1,L18,0
B1ZID,JB1ZID2,L18,B1PRI,JB1PRI2,L18,1079
B1ZID,JB1ZID2,L18,B1PRI,JB1PRI3,L18,998
B1ZID,JB1ZID2,L18,B1PRM,JB1PRM1,L18,2425
B1ZID,JB1ZID2,L18,B1PRM,JB1PRM2,L18,1259
B1ZID,JB1ZID2,L18,B1PRM,JB1PRM3,L18,1068
B1ZID,JB1ZID2,L18,B1RYB,TB1RYB2,L08,322
B1ZID,JB1ZID2,L18,B1RYB,TB1RYB3,L08,878
B1ZID,JB1ZID2,L18,B1RYB,VB1RYB2,L09,60
B1ZID,JB1ZID2,L18,B1RYB,JB1RYB1,L18,3369
B1ZID,JB1ZID2,L18,B1RYB,JB1RYB2,L18,7106
B1ZID,JB1ZID2,L18,B1RYB,JB1RYB3,L18,89027
B1ZID,JB1ZID2,L18,B1SUL,JB1SUL2,L18,3386
B1ZID,JB1ZID2,L18,B1SVE,JB1SVE2,L18,272
B1ZID,JB1ZID2,L18,B1ZID,SB1ZID1,L07,834
B1ZID,JB1ZID2,L18,B1ZID,SB1ZID2,L07,8118
B1ZID,JB1ZID2,L18,B1ZID,TB1ZID1,L08,361
B1ZID,JB1ZID2,L18,B1ZID,TB1ZID2,L08,6426
B1ZID,JB1ZID2,L18,B1ZID,TB1ZID3,L08,38
B1ZID,JB1ZID2,L18,B1ZID,VB1ZID3,L09,47
B1ZID,JB1ZID2,L18,B1ZID,JB1ZID1,L18,149667
B1ZID,JB1ZID2,L18,B1ZIZ,JB1ZIZ2,L18,728
B1ZID,JB1ZID2,L18,B2EU2,TB2EU22,L08,0
B1ZID,JB1ZID2,L18,B2EUR,JB2EUR2,L18,38
B1ZID,JB1ZID2,L18,B2PRS,JB2PRS1,L18,36
B1ZID,JB1ZID2,L18,B2PRS,JB2PRS2,L18,46
B1ZID,JB1ZID2,L18,B5CER,JB5CER1,L18,7
B1ZID,JB1ZID2,L18,B5CER,JB5CER2,L18,50
B1ZID,JB1ZID2,L18,B5CER,JB5CER3,L18,238
B1ZID,JB1ZID2,L18,B5EIN,TB5EIN3,L08,166
B1ZID,JB1ZID2,L18,B5EIN,JB5EIN2,L18,322
B1ZID,JB1ZID2,L18,B5EIN,JB5EIN3,L18,1720
B1ZID,JB1ZID2,L18,B5HAL,JB5HAL1,L18,1242
B1ZID,JB1ZID2,L18,B5SUS,JB5SUS1,L18,32
B1ZID,JB1ZID2,L18,B5SUS,JB5SUS3,L18,520
B1ZID,JB1ZID3,L18,B1BUI,JB1BUI1,L18,48
